CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
2909645	2909645	0.0	1.0	1.0	1.0	-1	
2909836	2909836	0.0	1.0	1.0	1.0	-1	
2909976	2909976	0.0	1.0	1.0	1.0	-1	
2910013	2910013	0.0	1.0	1.0	1.0	-1	
2910021	2910021	0.0	1.0	1.0	1.0	-1	
2910534	2910534	0.0	1.0	1.0	1.0	-1	
2910548	2910548	0.0	1.0	1.0	1.0	-1	
2910732	2910732	0.0	1.0	1.0	1.0	-1	
2910945	2910945	0.0	1.0	1.0	1.0	-1	
2911054	2911054	0.0	1.0	1.0	1.0	-1	
2911106	2911106	0.0	1.0	1.0	1.0	-1	
2911109	2911109	0.0	1.0	1.0	1.0	-1	
2911115	2911115	0.0	1.0	1.0	1.0	-1	
2911124	2911124	0.0	1.0	1.0	1.0	-1	
2911133	2911133	0.0	1.0	1.0	1.0	-1	
2911141	2911141	0.0	1.0	1.0	1.0	-1	
2911223	2911223	0.0	1.0	1.0	1.0	-1	
2911251	2911251	0.0	1.0	1.0	1.0	-1	
2911252	2911252	0.0	1.0	1.0	1.0	-1	
2911261	2911261	0.0	1.0	1.0	1.0	-1	
2911276	2911276	0.0	1.0	1.0	1.0	-1	
2911313	2911313	0.0	1.0	1.0	1.0	-1	
2911320	2911320	0.0	1.0	1.0	1.0	-1	
2911322	2911322	0.0	1.0	1.0	1.0	-1	
2911332	2911332	0.0	1.0	1.0	1.0	-1	
2911345	2911345	0.0	1.0	1.0	1.0	-1	
2911455	2911455	0.0	1.0	1.0	1.0	-1	
2911468	2911468	0.0	1.0	1.0	1.0	-1	
2911528	2911528	0.0	1.0	1.0	1.0	-1	
2911750	2911750	0.0	1.0	1.0	1.0	-1	
2912002	2912002	0.0	1.0	1.0	1.0	-1	
2912089	2912089	0.0	1.0	1.0	1.0	-1	
2912141	2912141	0.0	1.0	1.0	1.0	-1	
2912165	2912165	0.0	1.0	1.0	1.0	-1	
2912275	2912275	0.0	1.0	1.0	1.0	-1	
2912276	2912276	0.0	1.0	1.0	1.0	-1	
2912309	2912309	0.0	1.0	1.0	1.0	-1	
2912334	2912334	0.0	1.0	1.0	1.0	-1	
2912366	2912366	0.0	1.0	1.0	1.0	-1	
2912382	2912382	0.0	1.0	1.0	1.0	-1	
2912393	2912393	0.0	1.0	1.0	1.0	-1	
2912470	2912470	0.0	1.0	1.0	1.0	-1	
2912715	2912715	0.0	1.0	1.0	1.0	-1	
2912812	2912812	0.0	1.0	1.0	1.0	-1	
2912910	2912910	0.0	1.0	1.0	1.0	-1	
2912913	2912913	0.0	1.0	1.0	1.0	-1	
2912919	2912919	0.0	1.0	1.0	1.0	-1	
2912924	2912924	0.0	1.0	1.0	1.0	-1	
2912925	2912925	0.0	1.0	1.0	1.0	-1	
2913134	2913134	0.0	1.0	1.0	1.0	-1	
2913580	2913580	0.0	1.0	1.0	1.0	-1	
2914300	2914300	0.0	1.0	1.0	1.0	-1	
2914472	2914472	0.0	1.0	1.0	1.0	-1	
2914542	2914542	0.0	1.0	1.0	1.0	-1	
2914618	2914618	0.0	1.0	1.0	1.0	-1	
2914965	2914965	0.0	1.0	1.0	1.0	-1	
2914978	2914978	0.0	1.0	1.0	1.0	-1	
2915072	2915072	0.0	1.0	1.0	1.0	-1	
2915104	2915104	0.0	1.0	1.0	1.0	-1	
2915111	2915111	0.0	1.0	1.0	1.0	-1	
2915118	2915118	0.0	1.0	1.0	1.0	-1	
2915322	2915322	0.0	1.0	1.0	1.0	-1	
2915394	2915394	0.0	1.0	1.0	1.0	-1	
2915649	2915649	0.0	1.0	1.0	1.0	-1	
2915661	2915661	0.0	1.0	1.0	1.0	-1	
2915675	2915675	0.0	1.0	1.0	1.0	-1	
2915707	2915707	0.0	1.0	1.0	1.0	-1	
2915744	2915744	0.0	1.0	1.0	1.0	-1	
2915750	2915750	0.0	1.0	1.0	1.0	-1	
2915776	2915776	0.0	1.0	1.0	1.0	-1	
2915812	2915812	0.0	1.0	1.0	1.0	-1	
2915817	2915817	0.0	1.0	1.0	1.0	-1	
2915818	2915818	0.0	1.0	1.0	1.0	-1	
2915864	2915864	0.0	1.0	1.0	1.0	-1	
2915888	2915888	0.0	1.0	1.0	1.0	-1	
2915899	2915899	0.0	1.0	1.0	1.0	-1	
2915910	2915910	0.0	1.0	1.0	1.0	-1	
2915918	2915918	0.0	1.0	1.0	1.0	-1	
2916045	2916045	0.0	1.0	1.0	1.0	-1	
2916231	2916231	0.0	1.0	1.0	1.0	-1	
2916232	2916232	0.0	1.0	1.0	1.0	-1	
2916475	2916475	0.0	1.0	1.0	1.0	-1	
2916665	2916665	0.0	1.0	1.0	1.0	-1	
2916671	2916671	0.0	1.0	1.0	1.0	-1	
2916818	2916818	0.0	1.0	1.0	1.0	-1	
2916896	2916896	0.0	1.0	1.0	1.0	-1	
2916898	2916898	0.0	1.0	1.0	1.0	-1	
2917098	2917098	0.0	1.0	1.0	1.0	-1	
2917120	2917120	0.0	1.0	1.0	1.0	-1	
2917335	2917335	0.0	1.0	1.0	1.0	-1	
2917360	2917360	0.0	1.0	1.0	1.0	-1	
2917362	2917362	0.0	1.0	1.0	1.0	-1	
2917412	2917412	0.0	1.0	1.0	1.0	-1	
2917429	2917429	0.0	1.0	1.0	1.0	-1	
2917451	2917451	0.0	1.0	1.0	1.0	-1	
2918400	2918400	0.0	1.0	1.0	1.0	-1	
2918414	2918414	0.0	1.0	1.0	1.0	-1	
2918415	2918415	0.0	1.0	1.0	1.0	-1	
2918426	2918426	0.0	1.0	1.0	1.0	-1	
2918467	2918467	0.0	1.0	1.0	1.0	-1	
2918492	2918492	0.0	1.0	1.0	1.0	-1	
2918685	2918685	0.0	1.0	1.0	1.0	-1	
2918698	2918698	0.0	1.0	1.0	1.0	-1	
2918712	2918712	0.0	1.0	1.0	1.0	-1	
2918771	2918771	0.0	1.0	1.0	1.0	-1	
2918773	2918773	0.0	1.0	1.0	1.0	-1	
2918794	2918794	0.0	1.0	1.0	1.0	-1	
2918867	2918867	0.0	1.0	1.0	1.0	-1	
2918960	2918960	0.0	1.0	1.0	1.0	-1	
2919171	2919171	0.0	1.0	1.0	1.0	-1	
2919173	2919173	0.0	1.0	1.0	1.0	-1	
2919178	2919178	0.0	1.0	1.0	1.0	-1	
2919197	2919197	0.0	1.0	1.0	1.0	-1	
2919240	2919240	0.0	1.0	1.0	1.0	-1	
2919280	2919280	0.0	1.0	1.0	1.0	-1	
2919306	2919306	0.0	1.0	1.0	1.0	-1	
2919356	2919356	0.0	1.0	1.0	1.0	-1	
2919359	2919359	0.0	1.0	1.0	1.0	-1	
2919424	2919424	0.0	1.0	1.0	1.0	-1	
2919584	2919584	0.0	1.0	1.0	1.0	-1	
2919589	2919589	0.0	1.0	1.0	1.0	-1	
2919646	2919646	0.0	1.0	1.0	1.0	-1	
2919749	2919749	0.0	1.0	1.0	1.0	-1	
2919827	2919827	0.0	1.0	1.0	1.0	-1	
2920022	2920022	0.0	1.0	1.0	1.0	-1	
2921108	2921108	0.0	1.0	1.0	1.0	-1	
2922383	2922383	0.0	1.0	1.0	1.0	-1	
2923093	2923093	0.0	1.0	1.0	1.0	-1	
2923103	2923103	0.0	1.0	1.0	1.0	-1	
2923113	2923113	0.0	1.0	1.0	1.0	-1	
2923178	2923178	0.0	1.0	1.0	1.0	-1	
2923188	2923188	0.0	1.0	1.0	1.0	-1	
2923203	2923203	0.0	1.0	1.0	1.0	-1	
2923219	2923219	0.0	1.0	1.0	1.0	-1	
2923766	2923766	0.0	1.0	1.0	1.0	-1	
2923796	2923796	0.0	1.0	1.0	1.0	-1	
2923895	2923895	0.0	1.0	1.0	1.0	-1	
2923963	2923963	0.0	1.0	1.0	1.0	-1	
2924039	2924039	0.0	1.0	1.0	1.0	-1	
2924042	2924042	0.0	1.0	1.0	1.0	-1	
2924164	2924164	0.0	1.0	1.0	1.0	-1	
2924240	2924240	0.0	1.0	1.0	1.0	-1	
2924251	2924251	0.0	1.0	1.0	1.0	-1	
2924279	2924279	0.0	1.0	1.0	1.0	-1	
2924323	2924323	0.0	1.0	1.0	1.0	-1	
2924759	2924759	0.0	1.0	1.0	1.0	-1	
2924822	2924822	0.0	1.0	1.0	1.0	-1	
2924823	2924823	0.0	1.0	1.0	1.0	-1	
2924967	2924967	0.0	1.0	1.0	1.0	-1	
2925127	2925127	0.0	1.0	1.0	1.0	-1	
2925145	2925145	0.0	1.0	1.0	1.0	-1	
2925355	2925355	0.0	1.0	1.0	1.0	-1	
2925535	2925535	0.0	1.0	1.0	1.0	-1	
2925559	2925559	0.0	1.0	1.0	1.0	-1	
2925735	2925735	0.0	1.0	1.0	1.0	-1	
2926316	2926316	0.0	1.0	1.0	1.0	-1	
2926321	2926321	0.0	1.0	1.0	1.0	-1	
2926323	2926323	0.0	1.0	1.0	1.0	-1	
2926413	2926413	0.0	1.0	1.0	1.0	-1	
2926558	2926558	0.0	1.0	1.0	1.0	-1	
2926694	2926694	0.0	1.0	1.0	1.0	-1	
2927156	2927156	0.0	1.0	1.0	1.0	-1	
2929144	2929144	0.0	1.0	1.0	1.0	-1	
2929152	2929152	0.0	1.0	1.0	1.0	-1	
2929371	2929371	0.0	1.0	1.0	1.0	-1	
2929458	2929458	0.0	1.0	1.0	1.0	-1	
2929501	2929501	0.0	1.0	1.0	1.0	-1	
2929549	2929549	0.0	1.0	1.0	1.0	-1	
2929555	2929555	0.0	1.0	1.0	1.0	-1	
2929598	2929598	0.0	1.0	1.0	1.0	-1	
2930180	2930180	0.0	1.0	1.0	1.0	-1	
2930364	2930364	0.0	1.0	1.0	1.0	-1	
2930446	2930446	0.0	1.0	1.0	1.0	-1	
2931448	2931448	0.0	1.0	1.0	1.0	-1	
2932883	2932883	0.0	1.0	1.0	1.0	-1	
2932992	2932992	0.0	1.0	1.0	1.0	-1	
2934312	2934312	0.0	1.0	1.0	1.0	-1	
2935062	2935062	0.0	1.0	1.0	1.0	-1	
2935070	2935070	0.0	1.0	1.0	1.0	-1	
2935175	2935175	0.0	1.0	1.0	1.0	-1	
2935177	2935177	0.0	1.0	1.0	1.0	-1	
2935183	2935183	0.0	1.0	1.0	1.0	-1	
2935184	2935184	0.0	1.0	1.0	1.0	-1	
2935240	2935240	0.0	1.0	1.0	1.0	-1	
2935243	2935243	0.0	1.0	1.0	1.0	-1	
2935286	2935286	0.0	1.0	1.0	1.0	-1	
2935340	2935340	0.0	1.0	1.0	1.0	-1	
2935495	2935495	0.0	1.0	1.0	1.0	-1	
2936145	2936145	0.0	1.0	1.0	1.0	-1	
2936184	2936184	0.0	1.0	1.0	1.0	-1	
2936241	2936241	0.0	1.0	1.0	1.0	-1	
2936765	2936765	0.0	1.0	1.0	1.0	-1	
2936769	2936769	0.0	1.0	1.0	1.0	-1	
2936903	2936903	0.0	1.0	1.0	1.0	-1	
2936912	2936912	0.0	1.0	1.0	1.0	-1	
2937107	2937107	0.0	1.0	1.0	1.0	-1	
2937120	2937120	0.0	1.0	1.0	1.0	-1	
2937141	2937141	0.0	1.0	1.0	1.0	-1	
2937277	2937277	0.0	1.0	1.0	1.0	-1	
2937392	2937392	0.0	1.0	1.0	1.0	-1	
2937709	2937709	0.0	1.0	1.0	1.0	-1	
2938422	2938422	0.0	1.0	1.0	1.0	-1	
2939201	2939201	0.0	1.0	1.0	1.0	-1	
2939937	2939937	0.0	1.0	1.0	1.0	-1	
2939954	2939954	0.0	1.0	1.0	1.0	-1	
2939962	2939962	0.0	1.0	1.0	1.0	-1	
2940481	2940481	0.0	1.0	1.0	1.0	-1	
2940536	2940536	0.0	1.0	1.0	1.0	-1	
2940539	2940539	0.0	1.0	1.0	1.0	-1	
2940544	2940544	0.0	1.0	1.0	1.0	-1	
2940558	2940558	0.0	1.0	1.0	1.0	-1	
2940582	2940582	0.0	1.0	1.0	1.0	-1	
2940628	2940628	0.0	1.0	1.0	1.0	-1	
2940718	2940718	0.0	1.0	1.0	1.0	-1	
2940813	2940813	0.0	1.0	1.0	1.0	-1	
2941041	2941041	0.0	1.0	1.0	1.0	-1	
2941158	2941158	0.0	1.0	1.0	1.0	-1	
2941528	2941528	0.0	1.0	1.0	1.0	-1	
2941987	2941987	0.0	1.0	1.0	1.0	-1	
2943328	2943328	0.0	1.0	1.0	1.0	-1	
2943528	2943528	0.0	1.0	1.0	1.0	-1	
2944300	2944300	0.0	1.0	1.0	1.0	-1	
2944613	2944613	0.0	1.0	1.0	1.0	-1	
2944634	2944634	0.0	1.0	1.0	1.0	-1	
2944751	2944751	0.0	1.0	1.0	1.0	-1	
2944804	2944804	0.0	1.0	1.0	1.0	-1	
2944808	2944808	0.0	1.0	1.0	1.0	-1	
2944873	2944873	0.0	1.0	1.0	1.0	-1	
2945019	2945019	0.0	1.0	1.0	1.0	-1	
2945813	2945813	0.0	1.0	1.0	1.0	-1	
2946007	2946007	0.0	1.0	1.0	1.0	-1	
2946043	2946043	0.0	1.0	1.0	1.0	-1	
2946052	2946052	0.0	1.0	1.0	1.0	-1	
2946098	2946098	0.0	1.0	1.0	1.0	-1	
2946125	2946125	0.0	1.0	1.0	1.0	-1	
2946134	2946134	0.0	1.0	1.0	1.0	-1	
2946146	2946146	0.0	1.0	1.0	1.0	-1	
2947256	2947256	0.0	1.0	1.0	1.0	-1	
2947364	2947364	0.0	1.0	1.0	1.0	-1	
2947568	2947568	0.0	1.0	1.0	1.0	-1	
2948225	2948225	0.0	1.0	1.0	1.0	-1	
2948341	2948341	0.0	1.0	1.0	1.0	-1	
2948432	2948432	0.0	1.0	1.0	1.0	-1	
2948469	2948469	0.0	1.0	1.0	1.0	-1	
2948479	2948479	0.0	1.0	1.0	1.0	-1	
2948517	2948517	0.0	1.0	1.0	1.0	-1	
2950108	2950108	0.0	1.0	1.0	1.0	-1	
2954300	2954300	0.0	1.0	1.0	1.0	-1	
2954334	2954334	0.0	1.0	1.0	1.0	-1	
2954337	2954337	0.0	1.0	1.0	1.0	-1	
2954343	2954343	0.0	1.0	1.0	1.0	-1	
2954384	2954384	0.0	1.0	1.0	1.0	-1	
2954391	2954391	0.0	1.0	1.0	1.0	-1	
2954415	2954415	0.0	1.0	1.0	1.0	-1	
2954460	2954460	0.0	1.0	1.0	1.0	-1	
2954473	2954473	0.0	1.0	1.0	1.0	-1	
2954615	2954615	0.0	1.0	1.0	1.0	-1	
2954831	2954831	0.0	1.0	1.0	1.0	-1	
2954837	2954837	0.0	1.0	1.0	1.0	-1	
2954870	2954870	0.0	1.0	1.0	1.0	-1	
2954937	2954937	0.0	1.0	1.0	1.0	-1	
2954980	2954980	0.0	1.0	1.0	1.0	-1	
2955021	2955021	0.0	1.0	1.0	1.0	-1	
2955130	2955130	0.0	1.0	1.0	1.0	-1	
2955133	2955133	0.0	1.0	1.0	1.0	-1	
2955196	2955196	0.0	1.0	1.0	1.0	-1	
2955286	2955286	0.0	1.0	1.0	1.0	-1	
2955324	2955324	0.0	1.0	1.0	1.0	-1	
2955330	2955330	0.0	1.0	1.0	1.0	-1	
2955479	2955479	0.0	1.0	1.0	1.0	-1	
2955485	2955485	0.0	1.0	1.0	1.0	-1	
2955593	2955593	0.0	1.0	1.0	1.0	-1	
2955660	2955660	0.0	1.0	1.0	1.0	-1	
2955694	2955694	0.0	1.0	1.0	1.0	-1	
2955699	2955699	0.0	1.0	1.0	1.0	-1	
2957030	2957030	0.0	1.0	1.0	1.0	-1	
2957045	2957045	0.0	1.0	1.0	1.0	-1	
2957214	2957214	0.0	1.0	1.0	1.0	-1	
2957231	2957231	0.0	1.0	1.0	1.0	-1	
2957267	2957267	0.0	1.0	1.0	1.0	-1	
2957288	2957288	0.0	1.0	1.0	1.0	-1	
2957423	2957423	0.0	1.0	1.0	1.0	-1	
2957509	2957509	0.0	1.0	1.0	1.0	-1	
2957523	2957523	0.0	1.0	1.0	1.0	-1	
2957653	2957653	0.0	1.0	1.0	1.0	-1	
2957659	2957659	0.0	1.0	1.0	1.0	-1	
2957662	2957662	0.0	1.0	1.0	1.0	-1	
2957964	2957964	0.0	1.0	1.0	1.0	-1	
2958075	2958075	0.0	1.0	1.0	1.0	-1	
2958098	2958098	0.0	1.0	1.0	1.0	-1	
2958272	2958272	0.0	1.0	1.0	1.0	-1	
2958279	2958279	0.0	1.0	1.0	1.0	-1	
2958284	2958284	0.0	1.0	1.0	1.0	-1	
2958310	2958310	0.0	1.0	1.0	1.0	-1	
2958322	2958322	0.0	1.0	1.0	1.0	-1	
2958388	2958388	0.0	1.0	1.0	1.0	-1	
2958395	2958395	0.0	1.0	1.0	1.0	-1	
2958531	2958531	0.0	1.0	1.0	1.0	-1	
2958807	2958807	0.0	1.0	1.0	1.0	-1	
2958910	2958910	0.0	1.0	1.0	1.0	-1	
2958964	2958964	0.0	1.0	1.0	1.0	-1	
2958997	2958997	0.0	1.0	1.0	1.0	-1	
2959037	2959037	0.0	1.0	1.0	1.0	-1	
2959166	2959166	0.0	1.0	1.0	1.0	-1	
2959171	2959171	0.0	1.0	1.0	1.0	-1	
2959190	2959190	0.0	1.0	1.0	1.0	-1	
2959206	2959206	0.0	1.0	1.0	1.0	-1	
2959208	2959208	0.0	1.0	1.0	1.0	-1	
2959215	2959215	0.0	1.0	1.0	1.0	-1	
2959222	2959222	0.0	1.0	1.0	1.0	-1	
2959236	2959236	0.0	1.0	1.0	1.0	-1	
2959249	2959249	0.0	1.0	1.0	1.0	-1	
2959266	2959266	0.0	1.0	1.0	1.0	-1	
2959315	2959315	0.0	1.0	1.0	1.0	-1	
2959363	2959363	0.0	1.0	1.0	1.0	-1	
2959640	2959640	0.0	1.0	1.0	1.0	-1	
2959652	2959652	0.0	1.0	1.0	1.0	-1	
2959678	2959678	0.0	1.0	1.0	1.0	-1	
2959755	2959755	0.0	1.0	1.0	1.0	-1	
2959758	2959758	0.0	1.0	1.0	1.0	-1	
2959782	2959782	0.0	1.0	1.0	1.0	-1	
2959787	2959787	0.0	1.0	1.0	1.0	-1	
2959797	2959797	0.0	1.0	1.0	1.0	-1	
2959800	2959800	0.0	1.0	1.0	1.0	-1	
2959818	2959818	0.0	1.0	1.0	1.0	-1	
2960043	2960043	0.0	1.0	1.0	1.0	-1	
2960067	2960067	0.0	1.0	1.0	1.0	-1	
2960117	2960117	0.0	1.0	1.0	1.0	-1	
2960173	2960173	0.0	1.0	1.0	1.0	-1	
2960174	2960174	0.0	1.0	1.0	1.0	-1	
2960175	2960175	0.0	1.0	1.0	1.0	-1	
2960176	2960176	0.0	1.0	1.0	1.0	-1	
2960202	2960202	0.0	1.0	1.0	1.0	-1	
2960243	2960243	0.0	1.0	1.0	1.0	-1	
2960285	2960285	0.0	1.0	1.0	1.0	-1	
2960319	2960319	0.0	1.0	1.0	1.0	-1	
2960370	2960370	0.0	1.0	1.0	1.0	-1	
2960454	2960454	0.0	1.0	1.0	1.0	-1	
2960457	2960457	0.0	1.0	1.0	1.0	-1	
2960472	2960472	0.0	1.0	1.0	1.0	-1	
2960509	2960509	0.0	1.0	1.0	1.0	-1	
2960549	2960549	0.0	1.0	1.0	1.0	-1	
2960552	2960552	0.0	1.0	1.0	1.0	-1	
2960590	2960590	0.0	1.0	1.0	1.0	-1	
2960623	2960623	0.0	1.0	1.0	1.0	-1	
2960750	2960750	0.0	1.0	1.0	1.0	-1	
2960758	2960758	0.0	1.0	1.0	1.0	-1	
2960762	2960762	0.0	1.0	1.0	1.0	-1	
2960763	2960763	0.0	1.0	1.0	1.0	-1	
2960766	2960766	0.0	1.0	1.0	1.0	-1	
2961070	2961070	0.0	1.0	1.0	1.0	-1	
2961072	2961072	0.0	1.0	1.0	1.0	-1	
2961095	2961095	0.0	1.0	1.0	1.0	-1	
2961123	2961123	0.0	1.0	1.0	1.0	-1	
2961173	2961173	0.0	1.0	1.0	1.0	-1	
2961182	2961182	0.0	1.0	1.0	1.0	-1	
2961324	2961324	0.0	1.0	1.0	1.0	-1	
2961330	2961330	0.0	1.0	1.0	1.0	-1	
2961358	2961358	0.0	1.0	1.0	1.0	-1	
2961569	2961569	0.0	1.0	1.0	1.0	-1	
2961612	2961612	0.0	1.0	1.0	1.0	-1	
2961613	2961613	0.0	1.0	1.0	1.0	-1	
2961671	2961671	0.0	1.0	1.0	1.0	-1	
2961726	2961726	0.0	1.0	1.0	1.0	-1	
2962131	2962131	0.0	1.0	1.0	1.0	-1	
2962152	2962152	0.0	1.0	1.0	1.0	-1	
2962155	2962155	0.0	1.0	1.0	1.0	-1	
2962251	2962251	0.0	1.0	1.0	1.0	-1	
2962253	2962253	0.0	1.0	1.0	1.0	-1	
2962262	2962262	0.0	1.0	1.0	1.0	-1	
2962412	2962412	0.0	1.0	1.0	1.0	-1	
2962423	2962423	0.0	1.0	1.0	1.0	-1	
2962442	2962442	0.0	1.0	1.0	1.0	-1	
2962447	2962447	0.0	1.0	1.0	1.0	-1	
2962474	2962474	0.0	1.0	1.0	1.0	-1	
2962602	2962602	0.0	1.0	1.0	1.0	-1	
2962657	2962657	0.0	1.0	1.0	1.0	-1	
2962769	2962769	0.0	1.0	1.0	1.0	-1	
2962792	2962792	0.0	1.0	1.0	1.0	-1	
2962995	2962995	0.0	1.0	1.0	1.0	-1	
2962996	2962996	0.0	1.0	1.0	1.0	-1	
2963088	2963088	0.0	1.0	1.0	1.0	-1	
2963214	2963214	0.0	1.0	1.0	1.0	-1	
2963221	2963221	0.0	1.0	1.0	1.0	-1	
2963689	2963689	0.0	1.0	1.0	1.0	-1	
2964102	2964102	0.0	1.0	1.0	1.0	-1	
2964339	2964339	0.0	1.0	1.0	1.0	-1	
2965005	2965005	0.0	1.0	1.0	1.0	-1	
2965460	2965460	0.0	1.0	1.0	1.0	-1	
2966151	2966151	0.0	1.0	1.0	1.0	-1	
2966155	2966155	0.0	1.0	1.0	1.0	-1	
2966212	2966212	0.0	1.0	1.0	1.0	-1	
2966438	2966438	0.0	1.0	1.0	1.0	-1	
2966441	2966441	0.0	1.0	1.0	1.0	-1	
2966464	2966464	0.0	1.0	1.0	1.0	-1	
2966465	2966465	0.0	1.0	1.0	1.0	-1	
2966948	2966948	0.0	1.0	1.0	1.0	-1	
2966952	2966952	0.0	1.0	1.0	1.0	-1	
2966981	2966981	0.0	1.0	1.0	1.0	-1	
2967042	2967042	0.0	1.0	1.0	1.0	-1	
2967085	2967085	0.0	1.0	1.0	1.0	-1	
2967136	2967136	0.0	1.0	1.0	1.0	-1	
2967276	2967276	0.0	1.0	1.0	1.0	-1	
2967917	2967917	0.0	1.0	1.0	1.0	-1	
2967919	2967919	0.0	1.0	1.0	1.0	-1	
2967935	2967935	0.0	1.0	1.0	1.0	-1	
2967949	2967949	0.0	1.0	1.0	1.0	-1	
2968012	2968012	0.0	1.0	1.0	1.0	-1	
2968014	2968014	0.0	1.0	1.0	1.0	-1	
2968053	2968053	0.0	1.0	1.0	1.0	-1	
2968077	2968077	0.0	1.0	1.0	1.0	-1	
2968083	2968083	0.0	1.0	1.0	1.0	-1	
2968088	2968088	0.0	1.0	1.0	1.0	-1	
2968124	2968124	0.0	1.0	1.0	1.0	-1	
2968125	2968125	0.0	1.0	1.0	1.0	-1	
2968175	2968175	0.0	1.0	1.0	1.0	-1	
2968248	2968248	0.0	1.0	1.0	1.0	-1	
2968294	2968294	0.0	1.0	1.0	1.0	-1	
2968296	2968296	0.0	1.0	1.0	1.0	-1	
2968298	2968298	0.0	1.0	1.0	1.0	-1	
2968312	2968312	0.0	1.0	1.0	1.0	-1	
2968319	2968319	0.0	1.0	1.0	1.0	-1	
2968355	2968355	0.0	1.0	1.0	1.0	-1	
2968356	2968356	0.0	1.0	1.0	1.0	-1	
2968357	2968357	0.0	1.0	1.0	1.0	-1	
2968479	2968479	0.0	1.0	1.0	1.0	-1	
2968480	2968480	0.0	1.0	1.0	1.0	-1	
2968481	2968481	0.0	1.0	1.0	1.0	-1	
2968502	2968502	0.0	1.0	1.0	1.0	-1	
2969066	2969066	0.0	1.0	1.0	1.0	-1	
2969523	2969523	0.0	1.0	1.0	1.0	-1	
2970215	2970215	0.0	1.0	1.0	1.0	-1	
2970275	2970275	0.0	1.0	1.0	1.0	-1	
2970278	2970278	0.0	1.0	1.0	1.0	-1	
2970342	2970342	0.0	1.0	1.0	1.0	-1	
2970359	2970359	0.0	1.0	1.0	1.0	-1	
2970364	2970364	0.0	1.0	1.0	1.0	-1	
2970371	2970371	0.0	1.0	1.0	1.0	-1	
2970394	2970394	0.0	1.0	1.0	1.0	-1	
2970405	2970405	0.0	1.0	1.0	1.0	-1	
2970426	2970426	0.0	1.0	1.0	1.0	-1	
2970654	2970654	0.0	1.0	1.0	1.0	-1	
2970655	2970655	0.0	1.0	1.0	1.0	-1	
2970674	2970674	0.0	1.0	1.0	1.0	-1	
2970688	2970688	0.0	1.0	1.0	1.0	-1	
2970761	2970761	0.0	1.0	1.0	1.0	-1	
2970819	2970819	0.0	1.0	1.0	1.0	-1	
2970831	2970831	0.0	1.0	1.0	1.0	-1	
2970841	2970841	0.0	1.0	1.0	1.0	-1	
2971334	2971334	0.0	1.0	1.0	1.0	-1	
2971390	2971390	0.0	1.0	1.0	1.0	-1	
2971614	2971614	0.0	1.0	1.0	1.0	-1	
2971650	2971650	0.0	1.0	1.0	1.0	-1	
2971681	2971681	0.0	1.0	1.0	1.0	-1	
2971893	2971893	0.0	1.0	1.0	1.0	-1	
2972583	2972583	0.0	1.0	1.0	1.0	-1	
2972595	2972595	0.0	1.0	1.0	1.0	-1	
2972669	2972669	0.0	1.0	1.0	1.0	-1	
2972719	2972719	0.0	1.0	1.0	1.0	-1	
2972751	2972751	0.0	1.0	1.0	1.0	-1	
2973024	2973024	0.0	1.0	1.0	1.0	-1	
2973134	2973134	0.0	1.0	1.0	1.0	-1	
2973137	2973137	0.0	1.0	1.0	1.0	-1	
2973178	2973178	0.0	1.0	1.0	1.0	-1	
2973190	2973190	0.0	1.0	1.0	1.0	-1	
2973209	2973209	0.0	1.0	1.0	1.0	-1	
2973211	2973211	0.0	1.0	1.0	1.0	-1	
2973221	2973221	0.0	1.0	1.0	1.0	-1	
2973222	2973222	0.0	1.0	1.0	1.0	-1	
2973269	2973269	0.0	1.0	1.0	1.0	-1	
2973280	2973280	0.0	1.0	1.0	1.0	-1	
2973284	2973284	0.0	1.0	1.0	1.0	-1	
2973462	2973462	0.0	1.0	1.0	1.0	-1	
2973644	2973644	0.0	1.0	1.0	1.0	-1	
2973659	2973659	0.0	1.0	1.0	1.0	-1	
2973672	2973672	0.0	1.0	1.0	1.0	-1	
2973700	2973700	0.0	1.0	1.0	1.0	-1	
2973910	2973910	0.0	1.0	1.0	1.0	-1	
2973919	2973919	0.0	1.0	1.0	1.0	-1	
2973954	2973954	0.0	1.0	1.0	1.0	-1	
2973974	2973974	0.0	1.0	1.0	1.0	-1	
2974356	2974356	0.0	1.0	1.0	1.0	-1	
2974377	2974377	0.0	1.0	1.0	1.0	-1	
2974385	2974385	0.0	1.0	1.0	1.0	-1	
2974408	2974408	0.0	1.0	1.0	1.0	-1	
2976050	2976050	0.0	1.0	1.0	1.0	-1	
2976075	2976075	0.0	1.0	1.0	1.0	-1	
2976954	2976954	0.0	1.0	1.0	1.0	-1	
2979008	2979008	0.0	1.0	1.0	1.0	-1	
2979037	2979037	0.0	1.0	1.0	1.0	-1	
2979073	2979073	0.0	1.0	1.0	1.0	-1	
2979079	2979079	0.0	1.0	1.0	1.0	-1	
2979110	2979110	0.0	1.0	1.0	1.0	-1	
2979125	2979125	0.0	1.0	1.0	1.0	-1	
2979182	2979182	0.0	1.0	1.0	1.0	-1	
2979198	2979198	0.0	1.0	1.0	1.0	-1	
2979202	2979202	0.0	1.0	1.0	1.0	-1	
